UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
1560656120	MK156801	1	Selaginella indica	122460	2019-01-27	Zhang,H.-R.,Zhang,X.-C.,Xiang,Q.-P	Direct Repeats Co-occur with Few Short Dispersed Repeats in Plastid Genome of A Spikemoss, Selaginella vardei (Selaginellaceae, Lycophyta)	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1549111550	MH549638	1	Diphasiastrum digitatum	159614	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Lycopodiales; Lycopodiaceae; Lycopodioideae; Diphasiastrum
1565059331	MK047605	1	Isoetes yunguiensis	145355	2019-02-05	Feng,T.,Xiao,Q.-Y.,Liang,Q.,Li,W.J.,Yu,Y	The complete chloroplast genome of Isoetes yunguiensis (Isoetaceae), a rare and endangered fern endemic to China	Mitochondrial DNA B Resour 4 (1), 563-564 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes
219562247	FJ546412	1	Syntrichia ruralis	122630	2009-01-31	Oliver,M.J.,Murdock,A.G.,Mishler,B.D.,Kuehl,J.V.,Boore,J.L.,Mandoli,D.F.,Everett,K.D.,Wolf,P.G.,Duffy,A.M.,Karol,K.G	Chloroplast genome sequence of the moss Tortula ruralis: gene content, polymorphism, and structural arrangement relative to other green plant chloroplast genomes	BMC Genomics 11 (1), 143 (2010)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Dicranidae; Pottiales; Pottiaceae; Syntrichia
558516496	KF225592	1	Osmundastrum cinnamomeum	142812	2014-05-27	Kim,H.T.,Chung,M.G.,Kim,K.J	Chloroplast Genome Evolution in Early Diverged Leptosporangiate Ferns	Mol. Cells (2014) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Osmundales; Osmundaceae; Osmundastrum
1261342993	MF177089	1	Azolla microphylla	147136	2017-10-22	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (29-MAY-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Salviniaceae; Azolla
254941461	FJ755183	1	Selaginella moellendorffii	143780	2009-08-11	Smith,D.R	Genus-wide GC-bias in Selaginella plastid DNA	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1517365529	MH319943	1	Leptochilus hemionitideus	156083	2018-11-24	Min,Y.,Guan,J.,Li,S.,Liu,S.,Hong,Y.,Wang,Z.,Wang,T.,Su,Y	The complete chloroplast genome of Leptochilus hemionitideus, a traditional Chinese medical fern	Mitochondrial DNA B Resour 3 (2), 784-785 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Polypodiineae; Polypodiaceae; Microsoroideae; Leptochilus
1727115548	MK705757	1	Tectaria panamensis	158656	2019-08-26	Lehtonen,S.,Cardenas,G.G	Dynamism in plastome structure observed across the phylogenetic tree of ferns	Bot. J. Linn. Soc. 190 (3), 229-241 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Polypodiineae; Tectariaceae; Tectaria
1236179238	KY427341	1	Diplaziopsis cavaleriana	151934	2017-08-29	Wei,R.,Yan,Y.H.,Harris,A.J.,Kang,J.S.,Shen,H.,Xiang,Q.P.,Zhang,X.C	Plastid Phylogenomics Resolve Deep Relationships among Eupolypod II Ferns with Rapid Radiation and Rate Heterogeneity	Genome Biol Evol 9 (6), 1646-1657 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Diplaziopsidaceae; Diplaziopsis
1704722726	MK468633	1	Larix gmelinii	122588	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1253992742	LC228572	1	Larix gmelinii var. japonica	122575	2017-10-11	Ishizuka,W.,Tabata,A.,Ono,K.,Fukuda,Y.,Hara,T	Draft chloroplast genome of Larix gmelinii var. japonica: insight into intraspecific divergence	J. For. Res. 22, 393-398 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1782774056	MK622381	1	Selaginella nummularifolia	148924	2019-12-15	Zhang,H.-R.,Wei,R.,Xiang,Q.-P.,Zhang,X.-C	Phylogenomics of Selaginellaceae with special reference to the enigmatic sanguinolenta group	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1517363500	MH173069	1	Onychium japonicum	150156	2018-11-24	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Pteridoideae; Onychium
1590784301	MH598536	1	Selaginella sanguinolenta	147148	2019-03-18	Zhang,H.-R.,Xiang,Q.-P.,Zhang,X.-C	The Unique Evolutionary Trajectory 1 and Dynamic Conformations of DR and IR/DR-coexisting Plastomes of the Early Vascular Plant Selaginellaceae (Lycophyte)	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1026244935	KU726621	1	Sphagnum palustre	140040	2016-05-11	Shaw,A.J.,Devos,N.,Liu,Y.,Cox,C.J.,Goffinet,B.,Flatberg,K.I.,Shaw,B	Organellar phylogenomics of an emerging model system: Sphagnum (peatmoss)	Ann. Bot. (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Sphagnophytina; Sphagnopsida; Sphagnales; Sphagnaceae; Sphagnum
1549111639	MH549639	1	Huperzia lucidula	154368	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Lycopodiales; Lycopodiaceae; Huperzioideae; Huperzia
1626605914	MK135066	1	Pinus elliottii	119876	2019-05-05	Luo,Q	Direct Submission	Submitted (01-NOV-2018) Guangxi Key Laboratory of Superior Timber Trees Resource Cultivation, Guangxi Institute of Forestry Science, No. 23 Yongwu Road, Nanning, Guangxi 530002, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Pinus; Pinus
296399203	HM173080	1	Selaginella moellendorffii	143775	2011-04-30	Banks,J.A.,Nishiyama,T.,Hasebe,M.,Bowman,J.L.,Gribskov,M.,dePamphilis,C.,Albert,V.A.,Aono,N.,Aoyama,T.,Ambrose,B.A.,Ashton,N.W.,Axtell,M.J.,Barker,E.,Barker,M.S.,Bennetzen,J.L.,Bonawitz,N.D.,Chapple,C.,Cheng,C.,Correa,L.G.,Dacre,M.,DeBarry,J.,Dreyer,I.,Elias,M.,Engstrom,E.M.,Estelle,M.,Feng,L.,Finet,C.,Floyd,S.K.,Frommer,W.B.,Fujita,T.,Gramzow,L.,Gutensohn,M.,Harholt,J.,Hattori,M.,Heyl,A.,Hirai,T.,Hiwatashi,Y.,Ishikawa,M.,Iwata,M.,Karol,K.G.,Koehler,B.,Kolukisaoglu,U.,Kubo,M.,Kurata,T.,Lalonde,S.,Li,K.,Li,Y.,Litt,A.,Lyons,E.,Manning,G.,Maruyama,T.,Michael,T.P.,Mikami,K.,Miyazaki,S.,Morinaga,S.,Murata,T.,Mueller-Roeber,B.,Nelson,D.R.,Obara,M.,Oguri,Y.,Olmstead,R.G.,Onodera,N.,Petersen,B.L.,Pils,B.,Prigge,M.,Rensing,S.A.,Riano-Pachon,D.M.,Roberts,A.W.,Sato,Y.,Scheller,H.V.,Schulz,B.,Schulz,C.,Shakirov,E.V.,Shibagaki,N.,Shinohara,N.,Shippen,D.E.,Sorensen,I.,Sotooka,R.,Sugimoto,N.,Sugita,M.,Sumikawa,N.,Tanurdzic,M.,Theissen,G.,Ulvskov,P.,Wakazuki,S.,Weng,J.K.,Willats,W.W.,Wipf,D.,Wolf,P.G.,Yang,L.,Zimmer,A.D.,Zhu,Q.,Mitros,T.,Hellsten,U.,Loque,D.,Otillar,R.,Salamov,A.,Schmutz,J.,Shapiro,H.,Lindquist,E.,Lucas,S.,Rokhsar,D.,Grigoriev,I.V	The Selaginella genome identifies genetic changes associated with the evolution of vascular plants	Science 332 (6032), 960-963 (2011)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
558516581	KF225593	1	Lygodium japonicum	157142	2014-05-27	Kim,H.T.,Chung,M.G.,Kim,K.J	Chloroplast Genome Evolution in Early Diverged Leptosporangiate Ferns	Mol. Cells (2014) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Schizaeales; Lygodiaceae; Lygodium
1694400871	MK085509	1	Juniperus squamata	127782	2019-07-02	Xie,S	The complete chloroplast genome of Juniperus squamata	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Juniperus
647735656	KJ617081	1	Retrophyllum piresii	133291	2014-08-31	Vieira,L.N.,Rogalski,Faoro,H.,MFraga,H.P.F.,Dos Anjos,K.C.,Picchi,G.F.A.,Nodari,R.O.,Pedrosa,F.O.,Souza,E.M.,Guerra,M.P	The plastome sequence of the endemic Amazonian conifer, Retrophyllum piresii (Silba) C.N.Page, reveals different recombination events and plastome isoforms	Tree Genet. Genomes 12, 10 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Araucariales; Podocarpaceae; Retrophyllum
1261343084	MF177090	1	Azolla nilotica	146797	2017-10-22	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (29-MAY-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Salviniaceae; Azolla
1220516205	KY290451	1	Thuja plicata	131118	2019-03-31	Adelalu,K.F.,Wang,H	Direct Submission	Submitted (02-DEC-2016) Plant Biosystematic and Evolution, Wuhan Botanical Garden, Wuhan, Wuhan, Hubei 430000, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Thuja
1704722798	MK468634	1	Larix gmelinii	122586	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1782774127	MK622382	1	Selaginella rossii	146469	2019-12-15	Zhang,H.-R.,Wei,R.,Xiang,Q.-P.,Zhang,X.-C	Phylogenomics of Selaginellaceae with special reference to the enigmatic sanguinolenta group	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1517365617	MH319944	1	Goniophlebium niponicum	152551	2018-11-24	Zhang,M.,Xiao,H.,Liu,S.,Li,S.,Wang,Z.,Wang,T.,Su,Y	The complete chloroplast genome sequence of medicinal fern Polypodiodes niponica (Polypodiaceae)	Mitochondrial DNA B Resour 3 (2), 770-771 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Polypodiineae; Polypodiaceae; Microsoroideae; Goniophlebium
748990836	KP099647	1	Angiopteris angustifolia	153596	2015-01-26	Zhu,A.,Guo,W.,Gupta,S.,Fan,W.,Mower,J.P	Evolutionary dynamics of the plastid inverted repeat: the effects of expansion, contraction, and loss on substitution rates	New Phytol. (2015) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Marattiidae; Marattiales; Marattiaceae; Angiopteris
1727115638	MK705750	1	Davallia solida var. fejeensis	152479	2019-08-26	Lehtonen,S.,Cardenas,G.G	Dynamism in plastome structure observed across the phylogenetic tree of ferns	Bot. J. Linn. Soc. 190 (3), 229-241 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Polypodiineae; Davalliaceae; Davallia; Davallia sect. Scyphularia
860539256	LC040885	1	Zamia furfuracea	164953	2015-07-01	Wu,C.S.,Chaw,S.M	Evolutionary Stasis in Cycad Plastomes and the First Case of Plastome GC-Biased Gene Conversion	Genome Biol Evol 7 (7), 2000-2009 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Cycadidae; Cycadales; Zamiaceae; Zamia
1708294524	MK876184	1	Fissidens nobilis	124962	2019-07-30	Kwon,W.,Min,J.,Xi,H.,Park,J	The complete chloroplast genome of Fissidens nobilis Griff. (Fissidentaceae, Bryophyta)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Dicranidae; Dicranales; Fissidentaceae; Fissidens
1236179326	KY427342	1	Diplaziopsis javanica	151496	2017-08-29	Wei,R.,Yan,Y.H.,Harris,A.J.,Kang,J.S.,Shen,H.,Xiang,Q.P.,Zhang,X.C	Plastid Phylogenomics Resolve Deep Relationships among Eupolypod II Ferns with Rapid Radiation and Rate Heterogeneity	Genome Biol Evol 9 (6), 1646-1657 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Diplaziopsidaceae; Diplaziopsis
1517363588	MH173070	1	Pentagramma triangularis	153445	2018-11-24	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Cheilanthoideae; Pentagramma
1474771333	MG953517	1	Myriopteris covillei	155548	2018-09-16	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Cheilanthoideae; Myriopteris
558516635	KF225594	1	Diplopterygium glaucum	151007	2014-05-27	Kim,H.T.,Chung,M.G.,Kim,K.J	Chloroplast Genome Evolution in Early Diverged Leptosporangiate Ferns	Mol. Cells (2014) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Gleicheniales; Gleicheniaceae; Diplopterygium
474452383	KC536645	1	Lygodium japonicum	157260	2013-08-12	Gao,L.,Wang,B.,Wang,Z.W.,Zhou,Y.,Su,Y.J.,Wang,T	Plastome Sequences of Lygodium japonicum and Marsilea crenata Reveal the Genome Organization Transformation from Basal Ferns to Core Leptosporangiates	Genome Biol Evol 5 (7), 1403-1407 (2013)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Schizaeales; Lygodiaceae; Lygodium
1143271839	KX832620	1	Calocedrus formosana	127370	2017-02-08	Qu,X.J.,Jin,J.J.,Chaw,S.M.,Li,D.Z.,Yi,T.S	Multiple measures could alleviate long-branch attraction in phylogenomic reconstruction of Cupressoideae (Cupressaceae)	Sci Rep 7, 41005 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Calocedrus
1626605984	MK135067	1	Pinus yunnanensis var. tenuifolia	119854	2019-05-05	Luo,Q	Direct Submission	Submitted (01-NOV-2018) Guangxi Key Laboratory of Superior Timber Trees Resource Cultivation, Guangxi Institute of Forestry Science, No. 23 Yongwu Road, Nanning, Guangxi 530002, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Pinus; Pinus
449020322	KC306742	1	Podocarpus totara	133259	2013-02-13	Marshall,C.W	Complete chloroplast genome of Podocarpus totara	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Araucariales; Podocarpaceae; Podocarpus
808178082	KP765733	1	Orthotrichum obtusifolium	122895	2015-04-25	Sawicki,J	The complete chloroplast genome of Nyholmiella obtusifolia	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Bryidae; Bryanae; Orthotrichales; Orthotrichaceae; Orthotrichum
1549111727	MH549640	1	Isoetes malinverniana	145535	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes
403071408	JX402774	1	Bowenia serrulata	165695	2014-12-31	Huang,Y.-Y.,Chaw,S.-M	Comparative chloroplast genomes of the Cycadales	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Cycadidae; Cycadales; Cycadaceae; Bowenia
1590784433	MH598537	1	Selaginella tamariscina	126700	2019-03-18	Zhang,H.-R.,Xiang,Q.-P.,Zhang,X.-C	The Unique Evolutionary Trajectory 1 and Dynamic Conformations of DR and IR/DR-coexisting Plastomes of the Early Vascular Plant Selaginellaceae (Lycophyte)	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1524089268	MH705066	1	Gymnomitrion concinnatum	120994	2018-12-04	Myszczynski,K.,Sawicki,J	Sequencing of organellar genomes of Gymnomitrion concinnatum (Jungermanniales) revealed the first exception in the structure and gene order of evolutionary stable liverworts mitogenomes	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Jungermanniidae; Jungermanniales; Jungermanniineae; Gymnomitriaceae; Gymnomitrion
1782774197	MK622383	1	Selaginella sanguinolenta	148236	2019-12-15	Zhang,H.-R.,Wei,R.,Xiang,Q.-P.,Zhang,X.-C	Phylogenomics of Selaginellaceae with special reference to the enigmatic sanguinolenta group	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1704722870	MK468635	1	Larix gmelinii	122584	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1808060861	MG602009	2	Nothotsuga longibracteata	121913	2018-03-10	Chen,L.,Li,L.,Yang,G.,Qian,H.,Li,M	Characterization of the complete chloroplast genome sequence of Tsuga longibracteata W. C. Cheng (Pinaceae)	Conserv Genet Resour (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Nothotsuga
18389442	AP004638	1	Psilotum nudum	138829	2002-01-29	Wakasugi,T.,Nishikawa,A.,Yamada,K.,Sugiura,M	Complete nucleotide sequence of the chloroplast genome from a fern, Psilotum nudum	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Ophioglossidae; Psilotales; Psilotaceae; Psilotum
1654264260	MK645896	1	Riccia fluitans	121682	2019-05-25	Kwon,W.,Min,J.,Park,J	The complete chloroplast genome of Riccia fluitans L. (Ricciaceae, Marchantiophyta)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Marchantiopsida; Marchantiidae; Marchantiales; Ricciaceae; Riccia
1261343175	MF177091	1	Azolla rubra	147692	2017-10-22	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (29-MAY-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Salviniaceae; Azolla
490344912	KC427270	1	Cunninghamia lanceolata	135334	2013-05-12	Huang,S.W.,Liu,T.Y.,Liu,C.X.,Zhou,F.,Lai,X.E.,Hu,D.H.,Zhu,W.J.,Chen,J.H	Direct Submission	Submitted (28-DEC-2012) College of Forestry, South China Agricultural University, #483 Wushan Road, Tianhe, Guangzhou, Guangdong Province 510642, P. R. China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Cunninghamia
408773073	JX827163	1	Apopellia endiviifolia	120546	2012-10-17	Grosche,C.,Funk,H.T.,Maier,U.G.,Zauner,S	The Chloroplast Genome of Pellia endiviifolia: Gene Content, RNA-Editing Pattern, and the Origin of Chloroplast Editing	Genome Biol Evol 4 (12), 1349-1357 (2012)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Pelliidae; Pelliales; Pelliaceae; Apopellia
1236179415	KY427343	1	Diplazium bellum	151601	2017-08-29	Wei,R.,Yan,Y.H.,Harris,A.J.,Kang,J.S.,Shen,H.,Xiang,Q.P.,Zhang,X.C	Plastid Phylogenomics Resolve Deep Relationships among Eupolypod II Ferns with Rapid Radiation and Rate Heterogeneity	Genome Biol Evol 9 (6), 1646-1657 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Athyriaceae; Diplazium
1567427034	MH500230	1	Macrothelypteris torresiana	151150	2019-02-11	Zhou,S.,Zhou,S.,Xu,R.,Liu,S.,He,Z.,Wang,Z.,Wang,T.,Su,Y	The complete chloroplast genome of Macrothelypteris torresiana, a reputed medicinal fern (Thelypteridaceae)	Mitochondrial DNA B Resour 3 (2), 949-950 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Thelypteridaceae; Phegopteridoideae; Macrothelypteris
1517363676	MH173071	1	Adiantum tricholepis	150470	2018-11-24	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Vittarioideae; Adiantum
860539377	LC049067	1	Stangeria eriopus	163671	2015-07-01	Wu,C.S.,Chaw,S.M	Evolutionary Stasis in Cycad Plastomes and the First Case of Plastome GC-Biased Gene Conversion	Genome Biol Evol 7 (7), 2000-2009 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Cycadidae; Cycadales; Zamiaceae; Stangeria
1143271923	KX832621	1	Calocedrus macrolepis	127157	2017-03-08	Qu,X.J.,Jin,J.J.,Chaw,S.M.,Li,D.Z.,Yi,T.S	Multiple measures could alleviate long-branch attraction in phylogenomic reconstruction of Cupressoideae (Cupressaceae)	Sci Rep 7, 41005 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Calocedrus
302375416	HM778032	1	Myriopteris lindheimeri	155770	2010-10-08	Wolf,P.G.,Der,J.P.,Duffy,A.M.,Davidson,J.B.,Grusz,A.L.,Pryer,K.M	The evolution of chloroplast genes and genomes in ferns	Plant Mol. Biol. 76 (3-5), 251-261 (2011)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Cheilanthoideae; Myriopteris
745748984	KP119739	1	Orthotrichum rogeri	123363	2015-01-14	Sawicki,J	Direct Submission	Submitted (07-NOV-2014) Department of Botany and Nature Protection, University of Warmia and Mazury, Plac Lodzki 1, Olsztyn 10-727, Poland		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Bryidae; Bryanae; Orthotrichales; Orthotrichaceae; Orthotrichum
474452474	KC536646	1	Marsilea crenata	151628	2013-08-12	Gao,L.,Wang,B.,Wang,Z.W.,Zhou,Y.,Su,Y.J.,Wang,T	Plastome Sequences of Lygodium japonicum and Marsilea crenata Reveal the Genome Organization Transformation from Basal Ferns to Core Leptosporangiates	Genome Biol Evol 5 (7), 1403-1407 (2013)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Marsileaceae; Marsilea
