UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
1767115669	MK994807	1	Phyllagathis longiradiosa	155849	2019-10-18	Zhou,Q.J.,Lin,C.W.,Ng,W.L.,Zhou,R.C.,Liu,Y	Chloroplast phylogenomics of Sonerileae/Dissochaeteae, with a special focus on Phyllagathis	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Melastomataceae; Melastomataceae incertae sedis; Melastomatoideae; Sonerileae; Phyllagathis
1149012894	KY045493	1	Burmeistera ceratocarpa	165820	2017-02-27	Uribe-Convers,S.,Carlsen,M.M.,Lagomarsino,L.P.,Muchhala,N	Phylogenetic relationships of Burmeistera (Campanulaceae: Lobelioideae): Combining whole plastome with targeted loci data in a recent radiation	Mol. Phylogenet. Evol. 107, 551-563 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Campanulaceae; Burmeistera
1041927076	KU382356	1	Litsea glutinosa	152618	2016-07-10	Hinsinger,D.,Strijk,J.S	Toward phylogenomics of Lauraceae: The complete chloroplast genome sequence of Litsea glutinosa (Lauraceae), an invasive tree species on Indian and Pacific Ocean islands	Plant Gene (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Laurales; Lauraceae; Litsea
1196592037	KY596144	1	Andropogon fastigiatus	138666	2017-05-28	Arthan,W.,McKain,M.R.,Traiperm,P.,Welker,C.A.D.,Teisher,J.K.,Kellogg,E.A	Relationships of Southeast Asian Andropogoneae (Poaceae)	Syst. Bot. (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Andropogoninae; Andropogon
442567594	KC180786	1	Eucalyptus cladocalyx	160213	2013-09-16	Bayly,M.J.,Rigault,P.,Spokevicius,A.,Ladiges,P.Y.,Ades,P.K.,Anderson,C.,Bossinger,G.,Merchant,A.,Udovicic,F.,Woodrow,I.E.,Tibbits,J	Chloroplast genome analysis of Australian eucalypts--Eucalyptus, Corymbia, Angophora, Allosyncarpia and Stockwellia (Myrtaceae)	Mol. Phylogenet. Evol. 69 (3), 704-716 (2013)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Myrtaceae; Myrtoideae; Eucalypteae; Eucalyptus
1766755243	MN524642	1	Dipelta floribunda	157206	2019-10-22	Wang,H.X.,Liu,H.,Moore,M.J.,Landrein,S.,Liu,B.,Zhu,Z.X.,Wang,H.F	Plastid phylogenomic insights into the evolution of the Caprifoliaceae s.l.(Dipsacales)	Mol. Phylogenet. Evol., 106641 (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Dipsacales; Caprifoliaceae; Dipelta
1040157614	KU291498	1	Eriochloa meyeriana	139890	2016-06-28	Burke,S.V.,Wysocki,W.P.,Zuloaga,F.O.,Craine,J.M.,Pires,J.C.,Edger,P.P.,Mayfield-Jones,D.,Clark,L.G.,Kelchner,S.A.,Duvall,M.R	Evolutionary relationships in Panicoid grasses based on plastome phylogenomics (Panicoideae; Poaceae)	BMC Plant Biol. 16 (1), 140 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Panicodae; Paniceae; Melinidinae; Eriochloa
1015810993	KT312927	1	Lodoicea maldivica	159010	2016-04-12	Barrett,C.F.,Baker,W.J.,Comer,J.R.,Conran,J.G.,Lahmeyer,S.C.,Leebens-Mack,J.H.,Li,J.,Lim,G.S.,Mayfield-Jones,D.R.,Perez,L.,Medina,J.,Pires,J.C.,Santos,C.,Wm Stevenson,D.,Zomlefer,W.B.,Davis,J.I	Plastid genomes reveal support for deep phylogenetic relationships and extensive rate variation among palms and other commelinid monocots	New Phytol. 209 (2), 855-870 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Arecaceae; Coryphoideae; Borasseae; Lataniinae; Lodoicea
1465191348	MH394353	1	Phoebe neurantha	152782	2018-09-03	Zeng,C.X.,Hollingsworth,P.M.,Yang,J.,He,Z.S.,Zhang,Z.R.,Li,D.Z.,Yang,J.B	Genome skimming herbarium specimens for DNA barcoding and phylogenomics	Plant Methods 14, 43 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Laurales; Lauraceae; Phoebe
1315146677	MF136498	1	Alnus alnobetula subsp. alnobetula	160473	2017-12-26	Gryta,H.,Van de Paer,C.,Manzi,S.,Holota,H.,Roy,M.,Besnard,G	Genome skimming and plastid microsatellite profiling of alder trees (Alnus spp., Betulaceae): phylogenetic and phylogeographical prospects	Tree Genet. Genomes 13, 118 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Betulaceae; Alnus
1495829432	MH559328	1	Capsicum chacoense	156841	2018-10-29	D'Agostino,N.,Tamburino,R.,Cantarella,C.,De Carluccio,V.,Sannino,L.,Cozzolino,S.,Cardi,T.,Scotti,N	The Complete Plastome Sequences of Eleven Capsicum Genotypes: Insights into DNA Variation and Molecular Evolution	Genes (Basel) 9 (10), E503 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum
1752271802	MK105448	1	Ormosia emarginata	173675	2019-10-02	Liu,H.,Su,Z.,Yu,S.,Liu,J.,Yin,X.,Zhang,G.,Liu,W.,Li,B	Genome Comparison Reveals Mutation Hotspots in the Chloroplast Genome and Phylogenetic Relationships of Ormosia Species	Biomed Res Int 2019, 7265030 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; Ormosieae; Ormosia
1783237564	MK479223	1	Acer tataricum subsp. ginnala	152688	2019-12-16	Afzal,N	The chloroplast complete genome of Acer ginnala maxim (Aceraceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Sapindaceae; Hippocastanoideae; Acereae; Acer
768805826	KM974751	1	Lolium arundinaceum	135266	2015-07-07	Saarela,J.M.,Wysocki,W.P.,Barrett,C.F.,Soreng,R.J.,Davis,J.I.,Clark,L.G.,Kelchner,S.A.,Pires,J.C.,Edger,P.P.,Mayfield,D.R.,Duvall,M.R	Plastid phylogenomics of the cool-season grass subfamily: clarification of relationships among early-diverging tribes	AoB Plants 7 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Poodae; Poeae; Poeae Chloroplast Group 2 (Poeae type); Loliinae; Lolium
1127779269	KX784047	1	Paris marmorata	156755	2017-01-10	Huang,Y.,Li,X.,Yang,Z.,Yang,C.,Yang,J.,Ji,Y	Analysis of Complete Chloroplast Genome Sequences Improves Phylogenetic Resolution in Paris (Melanthiaceae)	Front Plant Sci 7, 1797 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Liliales; Melanthiaceae; Paris
1142819785	KY457242	1	Sorbus torminalis	160390	2017-02-12	Ulaszewski,B.,Sandurska,E.,Sztupecka,E.,Burczyk,J	Sequencing, assembly and annotation of Sorbus torminalis complete chloroplast genome	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Maleae; Sorbus
1610157001	MH037182	1	Marshallia graminifolia	152653	2019-04-15	Hall,N.D.,Hansen,C.J.,Melton,A.E.,Goertzen,L.R	Direct Submission	Submitted (07-MAR-2018) Biological Sciences, Auburn University, 101 Rouse LSB, Auburn, AL 36849, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Helenieae; Marshalliinae; Marshallia
1489701843	MG664813	1	Vitis riparia	160981	2018-10-17	Wen,J.,Harris,A.,Kalburgi,Y.,Zhang,N.,Xu,Y.,Zheng,W.,Ickert-Bond,S.M.,Johnson,G.,Zimmer,E.A	Chloroplast phylogenomics of the New World grape species (Vitis, Vitaceae)	J Syst Evol 56 (4), 297-308 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; Vitales; Vitaceae; Viteae; Vitis
1732447188	MH746729	1	Hypochaeris radicata	151330	2019-09-04	Kim,J.-W.,Lee,J.,Lee,I.-Y	Complete Chloroplast DNA of Cat's-ear (Hypochaeris radicata) and Common Groundsel (Senecio vulgaris var. vulgaris)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Cichorioideae; Cichorieae; Hypochaeridinae; Hypochaeris
1587088348	MK569501	1	Trollius chinensis	160078	2019-03-13	Zhai,W.,Duan,X.,Zhang,R.,Guo,C.,Li,L.,Xu,G.,Shan,H.,Kong,H.,Ren,Y	Chloroplast Genomic Data Provide New and Robust Insights into the Phylogeny and Evolution of the Ranunculaceae	Mol. Phylogenet. Evol. (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Ranunculales; Ranunculaceae; Ranunculoideae; Adonideae; Trollius
1005882333	KU724134	1	Phyllostegia velutina	150131	2016-03-23	Welch,A.J.,Collins,K.,Ratan,A.,Drautz-Moses,D.I.,Schuster,S.C.,Lindqvist,C	The quest to resolve recent radiations: Plastid phylogenomics of extinct and endangered Hawaiian endemic mints (Lamiaceae)	Mol. Phylogenet. Evol. (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Lamiaceae; Lamioideae; Stachydeae; Phyllostegia
1177816037	KX063930	1	Piofontia inesiana	152328	2017-04-17	Vargas,O.M.,Ortiz,E.M.,Simpson,B	Conflicting phylogenomic signals reveal a pattern of reticulate evolution in a recent high-Andean diversification (Asteraceae: Astereae: Diplostephium)	New Phytol. (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Astereae; South American lineages; Piofontia
1767115754	MK994808	1	Phyllagathis longearistata	156026	2019-10-18	Zhou,Q.J.,Lin,C.W.,Ng,W.L.,Zhou,R.C.,Liu,Y	Chloroplast phylogenomics of Sonerileae/Dissochaeteae, with a special focus on Phyllagathis	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Melastomataceae; Melastomataceae incertae sedis; Melastomatoideae; Sonerileae; Phyllagathis
1200753643	KY635882	1	Mangifera indica	157780	2017-06-11	Rabah,S.O.,Lee,C.,Hajrah,N.H.,Makki,R.M.,Alharby,H.F.,Alhebshi,A.M.,Sabir,J.S.M.,Sabir,M.J.,Jansen,R.K.,Ruhlman,T.A	Plastome sequencing of 10 non-model crop species reveals multiple inversions, gene transfers to the nucleus and a recent, large mitochondrial insertion in the tree species cashew (Anacardium, Anacardiaceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Anacardiaceae; Mangifera
743181293	KM527895	1	Pelargonium myrrhifolium	173272	2016-08-31	Weng,M.-L.,Jansen,R.K	Plastid Genome Evolution in Pelargonium (Geraniaceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Geraniales; Geraniaceae; Pelargonium
1343294448	MG551543	1	Asarum sieboldii	193356	2018-02-19	Lim,C.E.,Lee,S.-C.,So,S.,Han,S.-M.,Choi,J.-E.,Lee,B.-Y	The complete chloroplast genome sequence of Asarum sieboldii Miq. (Aristolochiaceae), a medicinal plant in Korea	Mitochondrial DNA B Resour 3 (1), 118-119 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Piperales; Aristolochiaceae; Asarum
1149012982	KY045494	1	Burmeistera borjensis	163961	2017-02-27	Uribe-Convers,S.,Carlsen,M.M.,Lagomarsino,L.P.,Muchhala,N	Phylogenetic relationships of Burmeistera (Campanulaceae: Lobelioideae): Combining whole plastome with targeted loci data in a recent radiation	Mol. Phylogenet. Evol. 107, 551-563 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Campanulaceae; Burmeistera
1766755320	MN524643	1	Dipelta floribunda	157299	2019-10-22	Wang,H.X.,Liu,H.,Moore,M.J.,Landrein,S.,Liu,B.,Zhu,Z.X.,Wang,H.F	Plastid phylogenomic insights into the evolution of the Caprifoliaceae s.l.(Dipsacales)	Mol. Phylogenet. Evol., 106641 (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Dipsacales; Caprifoliaceae; Dipelta
1196592121	KY596145	1	Heteropogon contortus	134982	2017-05-28	Arthan,W.,McKain,M.R.,Traiperm,P.,Welker,C.A.D.,Teisher,J.K.,Kellogg,E.A	Relationships of Southeast Asian Andropogoneae (Poaceae)	Syst. Bot. (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Anthistiriinae; Heteropogon
442567680	KC180787	1	Eucalyptus globulus	160267	2013-09-16	Bayly,M.J.,Rigault,P.,Spokevicius,A.,Ladiges,P.Y.,Ades,P.K.,Anderson,C.,Bossinger,G.,Merchant,A.,Udovicic,F.,Woodrow,I.E.,Tibbits,J	Chloroplast genome analysis of Australian eucalypts--Eucalyptus, Corymbia, Angophora, Allosyncarpia and Stockwellia (Myrtaceae)	Mol. Phylogenet. Evol. 69 (3), 704-716 (2013)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Myrtaceae; Myrtoideae; Eucalypteae; Eucalyptus
1005652996	KT899950	1	Tofieldia thibetica	155512	2016-03-20	Luo,Y.,Ma,P.F.,Li,H.T.,Yang,J.B.,Wang,H.,Li,D.Z	Plastid phylogenomic analyses resolve Tofieldiaceae as the root of the early diverging monocot order Alismatales	Genome Biol Evol (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Tofieldiaceae; Tofieldia
1465191431	MH394354	1	Phoebe neurantha	152782	2018-09-03	Zeng,C.X.,Hollingsworth,P.M.,Yang,J.,He,Z.S.,Zhang,Z.R.,Li,D.Z.,Yang,J.B	Genome skimming herbarium specimens for DNA barcoding and phylogenomics	Plant Methods 14, 43 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Laurales; Lauraceae; Phoebe
1315146763	MF136499	1	Alnus glutinosa subsp. betuloides	160774	2017-12-26	Gryta,H.,Van de Paer,C.,Manzi,S.,Holota,H.,Roy,M.,Besnard,G	Genome skimming and plastid microsatellite profiling of alder trees (Alnus spp., Betulaceae): phylogenetic and phylogeographical prospects	Tree Genet. Genomes 13, 118 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Betulaceae; Alnus
1040157708	KU291499	1	Eulalia aurea (Bory) Kunth, 1830	140220	2016-06-28	Burke,S.V.,Wysocki,W.P.,Zuloaga,F.O.,Craine,J.M.,Pires,J.C.,Edger,P.P.,Mayfield-Jones,D.,Clark,L.G.,Kelchner,S.A.,Duvall,M.R	Evolutionary relationships in Panicoid grasses based on plastome phylogenomics (Panicoideae; Poaceae)	BMC Plant Biol. 16 (1), 140 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Saccharinae; Eulalia
1495829520	MH559329	1	Capsicum annuum	156872	2018-10-29	D'Agostino,N.,Tamburino,R.,Cantarella,C.,De Carluccio,V.,Sannino,L.,Cozzolino,S.,Cardi,T.,Scotti,N	The Complete Plastome Sequences of Eleven Capsicum Genotypes: Insights into DNA Variation and Molecular Evolution	Genes (Basel) 9 (10), E503 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum
768805911	KM974752	1	Torreyochloa pallida	136104	2015-07-07	Saarela,J.M.,Wysocki,W.P.,Barrett,C.F.,Soreng,R.J.,Davis,J.I.,Clark,L.G.,Kelchner,S.A.,Pires,J.C.,Edger,P.P.,Mayfield,D.R.,Duvall,M.R	Plastid phylogenomics of the cool-season grass subfamily: clarification of relationships among early-diverging tribes	AoB Plants 7 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Poodae; Poeae; Poeae Chloroplast Group 1 (Aveneae type); Torreyochloinae; Torreyochloa
1127779354	KX784048	1	Paris polyphylla var. chinensis	157847	2017-01-10	Huang,Y.,Li,X.,Yang,Z.,Yang,C.,Yang,J.,Ji,Y	Analysis of Complete Chloroplast Genome Sequences Improves Phylogenetic Resolution in Paris (Melanthiaceae)	Front Plant Sci 7, 1797 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Liliales; Melanthiaceae; Paris
1752271900	MK105449	1	Ormosia xylocarpa	173480	2019-10-02	Liu,H.,Su,Z.,Yu,S.,Liu,J.,Yin,X.,Zhang,G.,Liu,W.,Li,B	Genome Comparison Reveals Mutation Hotspots in the Chloroplast Genome and Phylogenetic Relationships of Ormosia Species	Biomed Res Int 2019, 7265030 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; genistoids sensu lato; Ormosieae; Ormosia
1610157087	MH037200	1	Marshallia obovata	152676	2019-04-15	Hansen,C.J.,Hall,N.,Melton,A.,Goertzen,L.R	Characterization of the Marshallia (Asteraceae) chloroplast genome	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Helenieae; Marshalliinae; Marshallia
1489701928	MG664814	1	Vitis retordii	160968	2018-10-17	Wen,J.,Harris,A.,Kalburgi,Y.,Zhang,N.,Xu,Y.,Zheng,W.,Ickert-Bond,S.M.,Johnson,G.,Zimmer,E.A	Chloroplast phylogenomics of the New World grape species (Vitis, Vitaceae)	J Syst Evol 56 (4), 297-308 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; Vitales; Vitaceae; Viteae; Vitis
1712393259	MK411818	1	Atropanthe sinensis	156565	2019-08-05	Yusupov,Z.,Deng,T	Novel markers for Allium species	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Hyoscyameae; Atropanthe
1587088434	MK569502	1	Urophysa rockii	163921	2019-03-13	Zhai,W.,Duan,X.,Zhang,R.,Guo,C.,Li,L.,Xu,G.,Shan,H.,Kong,H.,Ren,Y	Chloroplast Genomic Data Provide New and Robust Insights into the Phylogeny and Evolution of the Ranunculaceae	Mol. Phylogenet. Evol. (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Ranunculales; Ranunculaceae; Thalictroideae; Urophysa
1177816123	KX063931	1	Piofontia heterophylla	152223	2017-04-17	Vargas,O.M.,Ortiz,E.M.,Simpson,B	Conflicting phylogenomic signals reveal a pattern of reticulate evolution in a recent high-Andean diversification (Asteraceae: Astereae: Diplostephium)	New Phytol. (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Astereae; South American lineages; Piofontia
1200753727	KY635883	1	Punica granatum	158633	2017-06-11	Rabah,S.O.,Lee,C.,Hajrah,N.H.,Makki,R.M.,Alharby,H.F.,Alhebshi,A.M.,Sabir,J.S.M.,Sabir,M.J.,Jansen,R.K.,Ruhlman,T.A	Plastome sequencing of 10 non-model crop species reveals multiple inversions, gene transfers to the nucleus and a recent, large mitochondrial insertion in the tree species cashew (Anacardium, Anacardiaceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Lythraceae; Punica
1767115839	MK994809	1	Medinilla fengii	155841	2019-10-18	Zhou,Q.J.,Lin,C.W.,Ng,W.L.,Zhou,R.C.,Liu,Y	Chloroplast phylogenomics of Sonerileae/Dissochaeteae, with a special focus on Phyllagathis	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Melastomataceae; Melastomataceae incertae sedis; Melastomatoideae; Dissochaeteae; Medinilla
1766755398	MN524644	1	Dipelta yunnanensis	156972	2019-10-22	Wang,H.X.,Liu,H.,Moore,M.J.,Landrein,S.,Liu,B.,Zhu,Z.X.,Wang,H.F	Plastid phylogenomic insights into the evolution of the Caprifoliaceae s.l.(Dipsacales)	Mol. Phylogenet. Evol., 106641 (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Dipsacales; Caprifoliaceae; Dipelta
1196592205	KY596146	1	Eremochloa ciliaris	138970	2017-05-28	Arthan,W.,McKain,M.R.,Traiperm,P.,Welker,C.A.D.,Teisher,J.K.,Kellogg,E.A	Relationships of Southeast Asian Andropogoneae (Poaceae)	Syst. Bot. (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Rottboelliinae; Eremochloa
1149013070	KY045495	1	Burmeistera auriculata	165772	2017-02-27	Uribe-Convers,S.,Carlsen,M.M.,Lagomarsino,L.P.,Muchhala,N	Phylogenetic relationships of Burmeistera (Campanulaceae: Lobelioideae): Combining whole plastome with targeted loci data in a recent radiation	Mol. Phylogenet. Evol. 107, 551-563 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Campanulaceae; Burmeistera
442567766	KC180788	1	Eucalyptus nitens	160271	2013-09-16	Bayly,M.J.,Rigault,P.,Spokevicius,A.,Ladiges,P.Y.,Ades,P.K.,Anderson,C.,Bossinger,G.,Merchant,A.,Udovicic,F.,Woodrow,I.E.,Tibbits,J	Chloroplast genome analysis of Australian eucalypts--Eucalyptus, Corymbia, Angophora, Allosyncarpia and Stockwellia (Myrtaceae)	Mol. Phylogenet. Evol. 69 (3), 704-716 (2013)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Myrtaceae; Myrtoideae; Eucalypteae; Eucalyptus
1229032537	KY921716	1	Magnolia insignis	160117	2017-08-13	Zheng,W.,Xu,X	The complete chloroplast genome of endangered Manglietia insignis, a rare landscaping tree with red lotus-like flowers	Conserv Genet Resour (2017) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Magnoliales; Magnoliaceae; Magnolia
1005653082	KT899951	1	Potamogeton perfoliatus	156226	2016-03-20	Luo,Y.,Ma,P.F.,Li,H.T.,Yang,J.B.,Wang,H.,Li,D.Z	Plastid phylogenomic analyses resolve Tofieldiaceae as the root of the early diverging monocot order Alismatales	Genome Biol Evol (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Potamogetonaceae; Potamogeton
1465191514	MH394355	1	Phoebe neurantha	152782	2018-09-03	Zeng,C.X.,Hollingsworth,P.M.,Yang,J.,He,Z.S.,Zhang,Z.R.,Li,D.Z.,Yang,J.B	Genome skimming herbarium specimens for DNA barcoding and phylogenomics	Plant Methods 14, 43 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Magnoliidae; Laurales; Lauraceae; Phoebe
